,name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
1696,"Na Cheli Rojave (From ""Roja"")",Sujatha,https://open.spotify.com/embed/track/7dx3x9Kczf8Z5fHOsZtqck?utm_source=generator,0.632,0.718,0.138,0.7032688697517805,0.031,Chill
1697,Neela Neela,Praneeth Muzic,https://open.spotify.com/embed/track/3g732NXhnuBlRxg6PNty1p?utm_source=generator,0.761,0.022,0.358,0.6145594326410204,0.0501,energetic
1698,Raaka Raaka,Gibrran,https://open.spotify.com/embed/track/2jkeDXMB6CcraXaccbQm7s?utm_source=generator,0.781,0.361,0.191,0.7381924372001549,0.0425,romantic
1699,Vasthane Vasthane,Anup Rubens,https://open.spotify.com/embed/track/4OhOS4CYFsHVxzLQ4melm3?utm_source=generator,0.75,0.799,0.264,0.7631633838910576,0.0532,Chill
1700,Prema Entha,Ilaiyaraaja,https://open.spotify.com/embed/track/7JXnPftqAhqMW1T4qkyz1n?utm_source=generator,0.751,0.634,0.158,0.8655800232426473,0.0437,romantic
1701,Krishnagadi Veera Prema Gaadha,Vishal Chandrashekhar,https://open.spotify.com/embed/track/482q4a0NtMqCR2eAYWGczv?utm_source=generator,0.762,0.264,0.418,0.7901606126523437,0.121,energetic
1702,Bombay Madras Delhi,A.R. Rahman,https://open.spotify.com/embed/track/6QrbFdaVoZF3akydPO1Jss?utm_source=generator,0.864,0.0546,0.138,0.6997228761286094,0.114,energetic
1703,Burra Paadavuthadhe,Ghibran,https://open.spotify.com/embed/track/2dBDyCOEMmQ4lc94wibGoN?utm_source=generator,0.77,0.19,0.664,0.8094698888524688,0.288,cheerful
1704,Paruvam Vanaga,A.R. Rahman,https://open.spotify.com/embed/track/0Nc06ddIEntKD64lIlgmBW?utm_source=generator,0.645,0.66,0.121,0.7255281742602581,0.0318,romantic
1705,Nene Neeku Pranam,Ilaiyaraaja,https://open.spotify.com/embed/track/7caSJCZsdoXUl6yxM5BwTc?utm_source=generator,0.384,0.887,0.692,0.7982061444023958,0.0796,cheerful
1706,Em Cheppanu,Devi Sri Prasad,https://open.spotify.com/embed/track/40sRF4TRBsIBERczzU2JY2?utm_source=generator,0.571,0.573,0.142,0.7825322566226646,0.153,romantic
1707,Emaindo Gaani,Achu,https://open.spotify.com/embed/track/4ilnHwKbqZN6wyjtKbtyLs?utm_source=generator,0.718,0.284,0.104,0.7811317381328406,0.0445,energetic
1708,Andhangaa Vunnaavu,K. Chakravarthy,https://open.spotify.com/embed/track/0315K4QZhBat9Atv23fh0I?utm_source=generator,0.688,0.982,0.593,0.628683810602223,0.0517,cheerful
1709,Mudhabanthi Poolupetti,Master Venu,https://open.spotify.com/embed/track/7IqcaAOBdEqn01eKWLL44M?utm_source=generator,0.53,0.978,0.495,0.5650943115110701,0.0461,Chill
1710,Kuchi Kuchi Konamma - Bombay / Soundtrack Version,Various Artists,https://open.spotify.com/embed/track/2zl5Fbik2Xv6J5bsEKtbQn?utm_source=generator,0.747,0.0434,0.0638,0.3672934235227511,0.455,energetic
1711,Chiluka Pada Pada,Vidyasagar,https://open.spotify.com/embed/track/2EgilWngMUGGfdwzs1r6nA?utm_source=generator,0.712,0.0261,0.0412,0.7867934086236181,0.124,energetic
1712,"Najabhaja (From ""God Father"")",Various Artists,https://open.spotify.com/embed/track/7MnUYU6K4TRjzqP2rvyxX8?utm_source=generator,0.551,0.743,0.118,0.7167376858666825,0.116,Chill
1713,"Party Song (From ""Happy Birthday"")",Kala Bhairava,https://open.spotify.com/embed/track/1K6sA2nZjWCIueGCKe6Jnm?utm_source=generator,0.716,0.00479,0.29,0.6862540600137073,0.0632,energetic
1714,Jaataro Jaatara,Gopi Sundar,https://open.spotify.com/embed/track/28h9EU7A8RXgjNg3S6RRhA?utm_source=generator,0.816,0.214,0.0385,0.7463869602789118,0.146,energetic
1715,Horn Pom Pom Okay Please,Shravan Bharadwaj,https://open.spotify.com/embed/track/07stbT4p1FzwDMKoJoTOo7?utm_source=generator,0.787,0.643,0.0286,0.7896242438690069,0.073,romantic
1716,Poojalu Cheya,Rajan–Nagendra,https://open.spotify.com/embed/track/2Y2gKzbVY8iV8GIA4oihlx?utm_source=generator,0.311,0.97,0.393,0.6597038052385351,0.0565,Chill
1717,Mandara Thailam,Thaman S,https://open.spotify.com/embed/track/63EfPTD0DDlsqkpbQU6V9k?utm_source=generator,0.848,0.482,0.064,0.7720730653475968,0.0836,romantic
1718,Emito Emainadho,Surendra Adithe,https://open.spotify.com/embed/track/0nneRePx3baFd65aw33rKr?utm_source=generator,0.68,0.303,0.101,0.7506481122798654,0.0345,energetic
1719,"Neeli Neeli Aakasam (From ""30 Rojullo Preminchadam Ela"")",Sid Sriram,https://open.spotify.com/embed/track/6jsr2lK1Q2aBKtcolqikbn?utm_source=generator,0.678,0.674,0.0964,0.822432134449775,0.0866,romantic
1720,Preminchadame,Mani Sharma,https://open.spotify.com/embed/track/4l44LN5wfeahpHIxP4TcuX?utm_source=generator,0.577,0.516,0.343,0.5690872791203552,0.0648,romantic
1721,Endharo Mahanubhavulu - Sri - Adi,Flute J A Jayant,https://open.spotify.com/embed/track/0qguzzX3NPA54HNDXpIhtE?utm_source=generator,0.475,0.96,0.065,0.6856282964331477,0.068,Chill
1722,Nuvve Na Shwasa,M. M. Keeravani,https://open.spotify.com/embed/track/5jR8TmPRwYkvX5Dr1lozLE?utm_source=generator,0.634,0.513,0.126,0.6285050210077774,0.0327,romantic
1723,Raagam Keeravani - Aalapanai,Akkarai Subhalakshmi,https://open.spotify.com/embed/track/7Br9HxJ06JfKzWQlD3HXJs?utm_source=generator,0.276,0.994,0.102,0.707976995738848,0.0326,Chill
1724,Kadalalle,Justin Prabhakaran,https://open.spotify.com/embed/track/76qPrPwuu0gLX4P7e5TyTL?utm_source=generator,0.575,0.848,0.209,0.6879227628951996,0.0257,Chill
1725,Ee Jeevana Tharangalalo,J. V. Raghavulu,https://open.spotify.com/embed/track/6KMVAiDzIrQMTFgzl1up2J?utm_source=generator,0.335,0.919,0.356,0.6659316427783903,0.0678,Chill
1726,Ee Kshanam,Sahithi Chaganti,https://open.spotify.com/embed/track/0cnycUb3bsIruac4DZWPZD?utm_source=generator,0.679,0.335,0.0933,0.6401561429124826,0.0393,romantic
1727,"Chalaaki Chinnammi - From ""Narappa""",Aditya Iyengar,https://open.spotify.com/embed/track/6WGyxPAU9aDUarvZbP2UDD?utm_source=generator,0.643,0.359,0.107,0.8533031377573825,0.0464,romantic
1728,Yemanukunnavu,K. V. Mahadevan,https://open.spotify.com/embed/track/01UpnQ3rCc0XQbmtivlHBZ?utm_source=generator,0.434,0.949,0.122,0.3170237492177956,0.0542,Chill
1729,Chilakamma,Ilaiyaraaja,https://open.spotify.com/embed/track/73E7pkOdg1n9LqV1C1Zw1o?utm_source=generator,0.667,0.299,0.256,0.7056229327453143,0.0778,energetic
1730,Patakha,D'strucT,https://open.spotify.com/embed/track/37pjYA2osmqfLQhnHq0Y4f?utm_source=generator,0.387,0.475,0.359,0.7801781936291308,0.484,cheerful
1731,Oopiri,DK Bose,https://open.spotify.com/embed/track/6IQ0U2ZOgWC7a54s53gZDq?utm_source=generator,0.535,0.188,0.101,0.5920021454751334,0.0308,energetic
1732,Bullettu Bandi,Mohana Bhogaraju,https://open.spotify.com/embed/track/4oBhE31sIakxf8bSPHuRT1?utm_source=generator,0.593,0.232,0.0852,0.8997586340474985,0.171,energetic
1733,Jagadodharana (Kadri Gopalnath-Sax),Vadya Sangamam,https://open.spotify.com/embed/track/2XU5aiBsuXekPvn13J8eYp?utm_source=generator,0.587,0.864,0.322,0.5814237611371019,0.0355,Chill
1734,Mandhuloda,Mani Sharma,https://open.spotify.com/embed/track/7jcuvYUCGDcWUclkoKwZnv?utm_source=generator,0.703,0.107,0.243,0.8406686730832266,0.148,energetic
1735,Bombay Pothava Raja,Bheems Ceciroleo,https://open.spotify.com/embed/track/5dojAKknCydY7vM11LRJ0J?utm_source=generator,0.637,0.199,0.0347,0.8480586429869782,0.25,energetic
1736,Chinni Chinni Aasalu,Anup Rubens,https://open.spotify.com/embed/track/3jCrVZOua2khYydUAxjuY4?utm_source=generator,0.718,0.601,0.232,0.7667689740457106,0.0575,romantic
1737,Indrajaalam,Niteesh,https://open.spotify.com/embed/track/6bBtQflwHLrskjlPciYyoI?utm_source=generator,0.67,0.286,0.107,0.6122053696474865,0.0338,energetic
1738,Ding Ding Ding,Anup Rubens,https://open.spotify.com/embed/track/7tluAfobTzudF6vhR1x84N?utm_source=generator,0.91,0.389,0.0728,0.743168747578891,0.0565,romantic
1739,Satte Era Satte,Chakri,https://open.spotify.com/embed/track/5i8XQzfP8QacbHV667X5DX?utm_source=generator,0.783,0.112,0.0632,0.8055663160404065,0.0677,energetic
1740,Ramula O Ramula,Mounika Yadav,https://open.spotify.com/embed/track/4BhanKXBe6OqqSMkmmQ3sq?utm_source=generator,0.791,0.367,0.0813,0.8270210673738789,0.101,romantic
1741,Ramuloo Ramulaa,Thaman S,https://open.spotify.com/embed/track/3qWfqpB8KJFxwvbpqbuLCh?utm_source=generator,0.663,0.415,0.158,0.8279150153461069,0.152,romantic
1742,Attar Saibora,Veenapaani,https://open.spotify.com/embed/track/3MAVTMyUK4gZ81LwQ5bHbk?utm_source=generator,0.757,0.315,0.347,0.8063112726839299,0.0554,energetic
1743,Dhethadii,Suresh Bobbili,https://open.spotify.com/embed/track/7oZ7MaTH4oRjwVzH4nDy16?utm_source=generator,0.866,0.0187,0.0747,0.7565183706308294,0.147,energetic
1744,"Chill Bro (From ""Local Boy"")",Vivek - Mervin,https://open.spotify.com/embed/track/2vQcYcK68Nhq4QBvpuV6w4?utm_source=generator,0.652,0.285,0.132,0.843201525671206,0.318,energetic
1745,Nede Thelisindhi,T. V. Raju,https://open.spotify.com/embed/track/424uOdwWKuF9T4HsWiMhQ7?utm_source=generator,0.413,0.958,0.302,0.7591406180160315,0.036,Chill
1746,Bhoom Bhaddhal,Thaman S,https://open.spotify.com/embed/track/1pYH4FsmvkbALxFGzZkrpF?utm_source=generator,0.508,0.538,0.0695,0.8608420989898389,0.245,romantic
1747,Chal Chalo Chalo,Devi Sri Prasad,https://open.spotify.com/embed/track/0BFQi3erN3X4tT6ZrthC5d?utm_source=generator,0.598,0.42,0.485,0.8183199737775262,0.0991,cheerful
1748,Miami - Ma Ma Ma Ma Mia,Thaman S,https://open.spotify.com/embed/track/4BfdCnlFZ8sSSL21Sho1yf?utm_source=generator,0.551,0.576,0.188,0.7534491492595131,0.0911,romantic
1749,Sarkaru Vaari Paata Rap Song,Thaman S,https://open.spotify.com/embed/track/3UcsD72qtrbTT4N5rXiWTu?utm_source=generator,0.609,0.536,0.0721,0.7704043624661046,0.0647,romantic
1750,Kondalalo Nelakonna,K. V. Mahadevan,https://open.spotify.com/embed/track/6pToagrtls3fpXa4mvawiV?utm_source=generator,0.551,0.77,0.138,0.8919812866891147,0.108,Chill
1751,Darlingey,Devi Sri Prasad,https://open.spotify.com/embed/track/10SpkZoX4eIyxi3f0zVfWw?utm_source=generator,0.813,0.178,0.229,0.8622724157454036,0.145,energetic
1752,Ye Theega Poovuno,M. S. Viswanathan,https://open.spotify.com/embed/track/22v5TUzSZtOwcOvDKlZqBz?utm_source=generator,0.328,0.855,0.147,0.6851813224470336,0.0339,Chill
1753,Nadhatanumanisam,A. Kanyakumari,https://open.spotify.com/embed/track/2EkDCXZOkMbL0d8miDIXNT?utm_source=generator,0.319,0.822,0.0935,0.562442265860127,0.0689,Chill
1754,Raaye Raaye Chinni,Bheems Ceciroleo,https://open.spotify.com/embed/track/4AZXcvAozjFZ3tcrE7xHxC?utm_source=generator,0.797,0.653,0.101,0.81972049226735,0.173,romantic
1755,Maa Intilona,K. Chakravarthy,https://open.spotify.com/embed/track/1bpoYkYXKoMbIrskkvSl5O?utm_source=generator,0.388,0.149,0.12,0.7564289758336065,0.102,energetic
1756,"Pettara DJ (From ""Gaalodu"")",Various Artists,https://open.spotify.com/embed/track/02cMwRd3BqvBkskVcVadEj?utm_source=generator,0.786,0.416,0.0757,0.8096188801811735,0.229,romantic
1757,Podagantimayya - Mohanam - Adi,Vijay Prakash,https://open.spotify.com/embed/track/5sfrwC4dsv1OsXfvsFhSi5?utm_source=generator,0.401,0.819,0.0914,0.7943025715903335,0.0436,Chill
1758,Gala Gala Paruthunna,Mani Sharma,https://open.spotify.com/embed/track/6E2MIXNryG2WcVb9sh1I8L?utm_source=generator,0.697,0.52,0.123,0.8178134032599303,0.089,romantic
1759,Mamaare Thona,Mothilal Banjara,https://open.spotify.com/embed/track/5C2fp8Zep6hjbzfLMSS1xT?utm_source=generator,0.639,0.194,0.419,0.8469561071545636,0.0881,energetic
1760,Sri Nadhadi,S. Sowmya,https://open.spotify.com/embed/track/0qniREfrIQcCzYQKIj6R3N?utm_source=generator,0.41,0.529,0.264,0.678268124795137,0.0498,romantic
1761,Chelimidata,Sinjith Yerramilli,https://open.spotify.com/embed/track/3G1hvYenckuF0w4n27eMwb?utm_source=generator,0.33,0.678,0.0952,0.5839268154593403,0.04,Chill
1762,Golla Rukkini,Mallika,https://open.spotify.com/embed/track/71eRHwmnXFAJJSr1uD2N0z?utm_source=generator,0.752,0.374,0.27,0.8217765726034745,0.0774,romantic
1763,Naa Pere Malleswari,Devi Sri Prasad,https://open.spotify.com/embed/track/2rHq2sIpoQqml1V5Q9sha6?utm_source=generator,0.88,0.175,0.238,0.8161744986441789,0.0764,energetic
1764,Chitike,Anirudh Ravichander,https://open.spotify.com/embed/track/3vrcXIv9dclJYfpo5JshOp?utm_source=generator,0.652,0.514,0.041,0.8736851515241814,0.315,romantic
1765,Super Machi,Devi Sri Prasad,https://open.spotify.com/embed/track/1lQ266sCiOsHmcCAn39KvR?utm_source=generator,0.759,0.431,0.0288,0.8388807771387705,0.098,romantic
1766,Bangaram,Vidyasagar,https://open.spotify.com/embed/track/6DAymKgsGcDlrHZ92JlReA?utm_source=generator,0.705,0.124,0.0569,0.872016448642689,0.115,energetic
1767,Tholi Paruvam Kurisindani,Naresh Penta,https://open.spotify.com/embed/track/6zGiYlTlApYALohUj10msG?utm_source=generator,0.381,0.783,0.0895,0.6959682946452517,0.0431,Chill
1768,A For Apple,Devi Sri Prasad,https://open.spotify.com/embed/track/3HwmP8lL4aO6MHqSSR7nlF?utm_source=generator,0.824,0.597,0.138,0.794034387198665,0.119,romantic
1769,Dhamki Maaro,Sai Karthik,https://open.spotify.com/embed/track/2QFqRzgPrVDo5Hc3v6WHXi?utm_source=generator,0.86,0.466,0.174,0.7693614231651719,0.0725,romantic
1770,Palaraathi Bommaku,Bhanumathi Ramakrishna,https://open.spotify.com/embed/track/1kR2XXjAvAU8zShHcJDO2J?utm_source=generator,0.563,0.924,0.365,0.7992192854375876,0.042,Chill
1771,Nuziveedu,M. M. Keeravani,https://open.spotify.com/embed/track/5SKQ1fdFZFX1O342IKfZ9b?utm_source=generator,0.579,0.288,0.27,0.7058315206055008,0.133,energetic
1772,Nenu Puttindemo,Ramana Gogula,https://open.spotify.com/embed/track/5kM776Kqy81ox2npZpjmGA?utm_source=generator,0.833,0.126,0.0133,0.7540451145743319,0.0575,energetic
1773,Ooru Vada UtsahangaVelugulu,Mangli,https://open.spotify.com/embed/track/1vLFSz3arlO5KWMWDQhSgn?utm_source=generator,0.76,0.398,0.123,0.7862272415745404,0.08,romantic
1774,Sirimalle Puvvaa,K. Chakravarthy,https://open.spotify.com/embed/track/2K8xHouwdelHUPotIlWL86?utm_source=generator,0.478,0.967,0.247,0.7865848207634316,0.0295,Chill
1775,Bhaagamathie - Theme Song,Thaman S,https://open.spotify.com/embed/track/5OdGIxg5CUbpBQZ6wf32g0?utm_source=generator,0.678,0.0426,0.111,0.8770821538186477,0.0774,energetic
1776,Lucky Lucky,A.R. Rahman,https://open.spotify.com/embed/track/4KuDETpNp3Mbi1ng9588xE?utm_source=generator,0.892,0.0401,0.0705,0.6983223576387855,0.0591,energetic
1777,Mayya Mayya,A.R. Rahman,https://open.spotify.com/embed/track/3OHIMvRf7W1wGxUv1XbonQ?utm_source=generator,0.749,0.0395,0.109,0.6203104979290206,0.0917,energetic
1778,Sayyare Sayya,Mani Sharma,https://open.spotify.com/embed/track/5s95QZJoxsIcW6SCelkIL5?utm_source=generator,0.72,0.0408,0.107,0.6365505527578296,0.134,energetic
1779,Ninne Pellade,Sandeep Chowta,https://open.spotify.com/embed/track/2F2f9sajshthqgyTEoP0X3?utm_source=generator,0.881,0.0819,0.134,0.5889329241038173,0.0646,energetic
1780,"Yemunnave Pilla - From ""Nallamalla""",Sid Sriram,https://open.spotify.com/embed/track/6geYV8EMMVN5hytPHpXtIS?utm_source=generator,0.701,0.405,0.0514,0.7414106499001758,0.039,romantic
1781,Ila Ikkada,Prateek Gandhi,https://open.spotify.com/embed/track/1vd9ICSHrcIpg3L7OSu0wo?utm_source=generator,0.581,0.0237,0.191,0.7873893739384368,0.0354,energetic
1782,Konchem Konchem,Harris Jayaraj,https://open.spotify.com/embed/track/0QP43Qy6zfEG4Rv4lVuBNB?utm_source=generator,0.724,0.0272,0.0774,0.7363747429899581,0.109,energetic
1783,Kariga Loga - D-Plugged,Devi Sri Prasad,https://open.spotify.com/embed/track/3VJSA8wozZeiXBwfeJgYpL?utm_source=generator,0.618,0.353,0.159,0.7334247146816055,0.0486,romantic
1784,Ninnu Chudagaane,Devi Sri Prasad,https://open.spotify.com/embed/track/1E5zyR7GT3PKjH3cqhVXVf?utm_source=generator,0.768,0.178,0.072,0.8067880449357848,0.117,energetic
1785,Bang Bang,Rajesh Murugesan,https://open.spotify.com/embed/track/4cGIqCraiksD0hhgcuYmmr?utm_source=generator,0.792,0.105,0.103,0.7252897881343306,0.0657,energetic
1786,Kanti Papa,Thaman S,https://open.spotify.com/embed/track/4WSam3pcMqExTIVFP9IB3Y?utm_source=generator,0.684,0.798,0.407,0.740427307130725,0.0322,Chill
1787,Athey Nanne,Harris Jayaraj,https://open.spotify.com/embed/track/5Vhm92XrsXw5SfFYnxxspt?utm_source=generator,0.772,0.467,0.0816,0.6883399386155726,0.0833,romantic
1788,Okati Rendu,Devi Sri Prasad,https://open.spotify.com/embed/track/29aHKjde7YPd9dDhQqAIre?utm_source=generator,0.809,0.141,0.135,0.7093179176971901,0.103,energetic
1789,Sarasalu,Ilaiyaraaja,https://open.spotify.com/embed/track/2jdRA3n8XtiaAw93pt4Ot8?utm_source=generator,0.547,0.382,0.504,0.7833666080634107,0.321,cheerful
1790,Osey Osey,Devi Sri Prasad,https://open.spotify.com/embed/track/0lbo04gxBlkcaFb98Rbudb?utm_source=generator,0.861,0.138,0.0178,0.8519920140647814,0.112,energetic
1791,Chita Pata Chinukulu,K. V. Mahadevan,https://open.spotify.com/embed/track/3OgfWGPEwxg672E8QbC8Ly?utm_source=generator,0.484,0.953,0.345,0.6747221311719659,0.157,Chill
1792,Amba Dari,M. M. Keeravani,https://open.spotify.com/embed/track/0MCMrSkaVisWWnuq0f4QnP?utm_source=generator,0.799,0.492,0.0795,0.708900741976817,0.0491,romantic
1793,Chukkala Thotalo,K. Chakravarthy,https://open.spotify.com/embed/track/1YZnrB3vawcQznrQXRgg6S?utm_source=generator,0.39,0.909,0.0824,0.8117941535802616,0.0503,Chill
1794,"Oh Bangaru Rangulachilaka, Pt. 1",Sathyam,https://open.spotify.com/embed/track/3Zi8nJ0zy9QSq4bbH95U0F?utm_source=generator,0.389,0.829,0.492,0.7448374504603832,0.0337,Chill
1795,Andala Srimathiki,S.A. Rajkumar,https://open.spotify.com/embed/track/4y3MFS5LJaHb4u3H4nSQUo?utm_source=generator,0.773,0.0753,0.102,0.7955838970171937,0.133,energetic
1796,Barbie Girl,Devi Sri Prasad,https://open.spotify.com/embed/track/6qeMTaVZyBOdTxzSMplHrH?utm_source=generator,0.645,0.0709,0.114,0.8616168538991031,0.0697,energetic
1797,Jathero Mara Sathero,Suhasini,https://open.spotify.com/embed/track/0HpaK2VS6hxELS80TBIIEW?utm_source=generator,0.707,0.742,0.107,0.7531213683363629,0.047,Chill
1798,"Gala Gala - From ""Swiss Bank Ki Daredi""",Geetha Madhuri,https://open.spotify.com/embed/track/4NU8EJNCQotpqVGZlKBwfm?utm_source=generator,0.85,0.0149,0.0326,0.7474894961113263,0.172,energetic
1799,Villu Villu,A.R. Rahman,https://open.spotify.com/embed/track/7sQeI1sEBJV99pG2viAn3B?utm_source=generator,0.781,0.197,0.0351,0.7215650049167139,0.179,energetic
1800,Neekosam Velasindi,K. V. Mahadevan,https://open.spotify.com/embed/track/1WsTarIqYV08ykjl0tXmFR?utm_source=generator,0.491,0.947,0.361,0.6586608659376025,0.0553,Chill
1801,Nee Ventene,Ajay-Atul,https://open.spotify.com/embed/track/46NS0DUQs90KG4WhgbcJvK?utm_source=generator,0.648,0.116,0.113,0.6885187282100182,0.0353,energetic
1802,Aamchi Mumbai,Thaman S,https://open.spotify.com/embed/track/7C87fR45MRIuQxwtaYU96Q?utm_source=generator,0.799,0.24,0.148,0.730534282904735,0.0459,energetic
1803,Veera Bobbili Kotalo,A.R. Rahman,https://open.spotify.com/embed/track/7DzGHdAzR6RSXRMH2YAQHx?utm_source=generator,0.716,0.844,0.177,0.5590154652999196,0.0744,Chill
1804,Meghale Takindi,Mahesh,https://open.spotify.com/embed/track/3BEogSX1dIVA0fCksQdVSR?utm_source=generator,0.746,0.433,0.106,0.8685598498167407,0.0534,romantic
1805,O Madhu,Devi Sri Prasad,https://open.spotify.com/embed/track/1VDDoa82Oktn7FDPKBcsw8?utm_source=generator,0.836,0.489,0.164,0.8410560505378587,0.0553,romantic
1806,Muddugare Yesoda - Sowmya,S. Sowmya,https://open.spotify.com/embed/track/63b3B7GI6GT7S6Pstyjkgo?utm_source=generator,0.517,0.99,0.071,0.5927173038529159,0.0948,Chill
1807,Nee Kannulu,Shekar Chandra,https://open.spotify.com/embed/track/3KeskS3jpxHkk4IU5JUpTj?utm_source=generator,0.936,0.304,0.0278,0.7929020531005095,0.0829,energetic
1808,"Kottandi Ro (From ""IQ"")",Polur Ghatika Chalam,https://open.spotify.com/embed/track/1YLxuOL8TH4adyNRj1ds5i?utm_source=generator,0.778,0.801,0.127,0.7008850084925058,0.514,romantic
1809,Ekshvaku Kula,M. M. Keeravani,https://open.spotify.com/embed/track/29swE67JZrd5gaSUoFZC5w?utm_source=generator,0.62,0.552,0.352,0.7317560118001133,0.029,romantic
1810,College Style,A.R. Rahman,https://open.spotify.com/embed/track/1JEa1ld00kF2UM17rM4aR4?utm_source=generator,0.763,0.0143,0.0845,0.5901248547334546,0.126,energetic
1811,Kitukulu Thelisina,M. M. Keeravani,https://open.spotify.com/embed/track/0Abb4Bc8hCRsvsvIhRW0H8?utm_source=generator,0.86,0.635,0.247,0.6110134390178492,0.0499,romantic
1812,Gilli Gichchi,Ramana Gogula,https://open.spotify.com/embed/track/0Oceo8DQzo7V9eNmZQidG7?utm_source=generator,0.886,0.323,0.17,0.8252927679609047,0.0988,energetic
1813,Oo Aadapilla,Jay Krish,https://open.spotify.com/embed/track/6KJyZlCGIeGoyj6QKxUUBC?utm_source=generator,0.736,0.329,0.343,0.732322178849191,0.0363,energetic
1814,"Aakashame Aakaramai (From ""Sri Manjunatha"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/70W38OLQ0jrP4bcOROTBgB?utm_source=generator,0.473,0.52,0.311,0.6408713012902649,0.0968,romantic
1815,Bathukamma Compilation,Gajwel Venu,https://open.spotify.com/embed/track/3XxJtBODCtZdWQy8Bhv9CD?utm_source=generator,0.523,0.701,0.0782,0.753061771804881,0.266,Chill
1816,Aakasam Dinchala,P.Adinarayana Rao,https://open.spotify.com/embed/track/4eABza4JF3Me55rj8YhBOz?utm_source=generator,0.375,0.949,0.372,0.7618522601984565,0.0579,Chill
1817,Bomma Adirindhi,Thaman S,https://open.spotify.com/embed/track/6WUZsoHnYswXt95ajvbJxY?utm_source=generator,0.749,0.177,0.0758,0.7708811347179595,0.227,energetic
1818,Nede Thelisindhi,S. Hanumantha Rao,https://open.spotify.com/embed/track/5glINj1rwMvishfmTnVEDm?utm_source=generator,0.295,0.972,0.301,0.6394409845347001,0.0545,Chill
